data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,44990057,146709254,1,2021-11-11,1,N,520,33,30,M,20,20,R,,,30,
2021,44648156,145435542,1,2021-11-11,1,N,13B,38,35,M,20,40,R,,,35,
2021,44648094,145435245,1,2021-11-11,1,N,280,46,43,M,20,20,R,,,43,
2021,44648390,145436488,1,2021-11-11,1,N,220,38,35,M,20,20,R,,,35,
2021,46149929,150921617,1,2022-02-09,3,C,290,62,59,M,20,20,R,,,59,
2021,44648096,145435262,1,2021-11-11,1,N,13B,31,28,M,98,20,U,,,28,
2021,44648282,145436044,1,2021-11-11,1,N,290,27,24,M,20,40,R,,,24,
2021,44648329,145436249,1,2021-11-11,1,N,13B,23,20,M,20,20,R,,,20,
2021,44990015,146708941,1,2021-12-16,1,N,290,57,54,M,10,40,U,,,54,
2021,44648276,145436020,1,2021-11-11,1,N,13B,36,33,M,20,20,R,,,33,
2021,44990063,146709324,1,2021-11-11,1,N,23H,29,26,M,10,10,R,,,26,
2021,44648313,145436161,1,2021-11-12,3,N,13C,30,27,M,20,20,U,,,27,
2021,44648085,145435191,1,2021-11-11,1,N,13C,47,44,F,20,20,U,,,44,
2021,44648086,145435191,2,2021-11-11,1,N,13C,41,38,F,20,20,R,,,38,
2021,44990014,146708901,1,2021-11-11,1,N,520,23,20,M,20,20,U,,,20,
2021,44648107,145435306,1,2021-11-11,1,N,23C,18,15,M,20,40,R,R,,15,
2021,44648167,145435590,1,2021-11-11,1,N,220,59,56,M,20,20,R,,,56,
2021,44648230,145435841,1,2021-11-11,1,M,120,28,25,M,20,20,N,,,25,
2021,44990047,146709200,1,2021-11-11,1,N,13B,31,28,F,20,40,U,,,28,
2021,44648240,145435875,1,2021-11-11,1,N,520,33,30,M,20,20,R,,,30,
2021,44648083,145435173,1,2021-11-11,1,N,13B,30,27,M,20,40,R,,,27,
2021,44648139,145435449,1,2021-11-11,1,N,13C,27,24,F,20,20,U,,,24,
2021,44648150,145435515,1,2021-11-11,1,N,13B,24,21,M,20,40,U,,,21,
2021,44648153,145435521,1,2021-11-11,1,N,290,34,31,F,20,40,U,,,31,
2021,44648284,145436058,1,2021-11-11,1,N,13C,31,28,M,20,40,U,,,28,
2021,44648109,145435326,1,2021-11-11,1,N,13B,41,38,M,20,40,U,,,38,
2021,44648211,145435766,1,2021-11-12,1,N,13B,35,32,F,20,20,R,,,32,
2021,44648303,145436127,1,2021-11-12,1,N,13B,24,21,M,20,20,R,,,21,
2021,44990035,146709113,1,2021-11-12,1,N,13B,43,40,M,10,10,U,,,40,
2021,44990071,146709380,1,2021-11-12,1,N,13B,43,40,F,20,20,U,,,40,
2021,44990049,146709217,1,2021-12-14,3,N,13C,35,32,F,20,20,U,,,32,
2021,44648237,145435866,1,2021-11-12,1,N,13B,59,56,M,20,40,R,,,56,
2021,44648243,145435885,1,2021-11-12,1,N,13C,23,20,M,20,20,R,,,20,
2021,44648515,145437177,1,2021-11-12,1,N,120,25,22,M,20,20,R,,,22,
2021,44648494,145437036,1,2021-11-12,1,N,13B,29,26,M,10,10,R,,,26,
2021,44648422,145436613,1,2021-11-12,1,N,35A,26,23,F,10,20,N,,,23,
2021,44648423,145436613,2,2021-11-12,1,N,35A,52,49,F,10,20,N,,,49,
2021,46149976,150921886,1,2021-12-30,3,M,23H,29,26,M,20,20,U,,,26,
2021,44990038,146709138,1,2021-11-12,1,N,520,28,25,M,20,20,R,,,25,
2021,44648439,145436734,1,2021-11-12,1,N,13B,29,26,M,10,40,U,,,26,
2021,44648603,145437641,1,2021-11-12,1,M,13B,39,36,M,20,20,R,,,36,
2021,44648456,145436842,1,2021-11-12,1,N,250,30,27,F,20,20,R,,,27,
2021,44648627,145437727,1,2021-11-12,1,N,290,34,31,M,20,20,U,,,31,
2021,44648470,145436921,1,2021-11-12,1,C,13B,39,36,M,20,20,R,,,36,
2021,44648417,145436598,1,2021-11-12,1,N,13B,62,59,M,20,40,U,,,59,
2021,44648496,145437058,1,2021-11-12,1,N,290,42,39,M,20,20,U,,,39,
2021,44648499,145437078,1,2021-11-12,1,N,13C,44,41,M,20,20,R,,,41,
2021,44648674,145437916,1,2021-11-12,1,N,13B,45,42,F,20,20,R,,,42,
2021,44648552,145437405,1,2021-11-13,1,N,13B,23,20,M,20,20,R,,,20,
2021,44648571,145437472,1,2021-11-13,1,N,13B,36,33,F,98,10,U,,,33,
2021,44648389,145436483,1,2021-11-13,1,N,13B,28,25,M,40,20,N,,,25,
2021,45742855,149544180,1,2021-11-13,1,N,13B,18,15,M,10,10,U,R,,15,
2021,44648551,145437398,1,2021-11-13,1,N,23D,64,61,M,20,20,R,,,61,
2021,44648565,145437460,1,2021-11-13,1,N,23H,26,23,M,20,40,N,,,23,
2021,44648466,145436894,1,2021-11-13,1,N,13C,24,21,M,20,20,U,,,21,
2021,44990060,146709273,1,2021-11-23,1,C,13C,44,41,M,20,20,R,,,41,
2021,44648426,145436629,1,2021-11-13,1,N,35A,45,42,M,20,20,R,,,42,
2021,44648428,145436635,1,2021-11-13,1,N,13B,43,40,F,20,20,R,,,40,
2021,44648634,145437756,1,2021-11-13,1,N,13B,29,26,F,20,40,U,,,26,
2021,44648497,145437064,1,2021-11-13,1,N,13B,26,23,M,10,40,N,,,23,
2021,44648438,145436730,1,2021-11-14,1,N,13B,54,51,M,10,10,N,,,51,
2021,44648444,145436782,1,2021-11-14,1,N,13B,28,25,M,20,20,U,,,25,
2021,44648669,145437897,1,2021-11-14,1,N,290,33,30,M,40,20,U,,,30,
2021,44648530,145437269,1,2021-11-14,1,N,13B,36,33,M,20,20,U,,,33,
2021,44648637,145437768,1,2021-11-14,1,N,290,20,17,M,20,20,R,R,,17,
2021,45742829,149544111,1,2021-11-19,3,N,120,48,45,F,98,40,N,,,45,
2021,44648671,145437905,1,2021-11-14,1,N,23D,48,45,M,20,20,R,,,45,
2021,44648567,145437466,1,2021-11-15,3,N,13A,32,29,F,20,20,U,,,29,
2021,44648445,145436787,1,2021-11-14,1,N,13B,31,28,M,98,10,R,,,28,
2021,46150044,150922257,1,2021-12-30,3,M,23H,29,26,M,20,20,U,,,26,
2021,44648418,145436602,1,2021-11-14,1,N,13B,33,30,F,20,20,U,,,30,
2021,44648386,145436448,1,2021-11-14,1,N,13B,57,54,M,20,20,R,,,54,
2021,46149984,150921934,1,2022-02-03,3,N,09A,36,33,M,20,40,R,,,33,
2021,44648489,145437008,1,2021-11-14,1,N,13B,40,37,M,20,20,R,,,37,
2021,44648484,145436994,1,2021-11-14,1,N,290,28,25,M,20,40,R,,,25,
2021,44648442,145436769,1,2021-11-14,1,N,250,52,49,M,20,20,R,,,49,
2021,44648440,145436740,1,2021-11-14,1,N,13B,35,32,F,20,40,U,,,32,
2021,44648576,145437484,1,2021-11-14,1,N,13B,48,45,F,20,40,R,,,45,
2021,44648547,145437386,1,2021-11-15,1,N,13B,28,25,F,20,20,U,,,25,
2021,44648514,145437169,1,2021-11-15,1,N,13B,51,48,M,20,20,U,,,48,
2021,44648481,145436983,1,2021-11-15,1,N,13B,35,32,M,98,10,U,,,32,
2021,44648413,145436582,1,2021-11-15,1,N,13C,27,24,M,20,40,U,,,24,
2021,44648581,145437505,1,2021-11-15,1,N,250,48,45,F,20,20,N,,,45,
2021,44990053,146709234,1,2021-12-03,1,C,13A,58,55,M,20,20,R,,,50,60
2021,44648486,145437003,1,2021-11-15,1,N,13B,19,16,F,20,40,U,R,,16,
2021,44990068,146709345,1,2021-11-15,1,N,09A,25,22,M,20,20,U,,,22,
2021,44648450,145436803,1,2021-11-15,1,N,13B,29,26,F,20,40,U,,,26,
2021,44648553,145437402,1,2021-11-15,1,N,290,26,23,F,20,20,U,,,23,
2021,44648568,145437467,1,2021-11-15,1,N,13B,29,26,M,20,20,U,,,26,
2021,45743220,149545336,1,2022-01-10,1,N,13B,24,21,F,20,20,R,,,21,
2021,44990033,146709106,1,2021-12-10,1,N,120,18,15,M,20,40,U,R,,15,
2021,44648410,145436572,1,2021-11-15,1,N,13B,36,33,M,20,20,U,,,33,
2021,44648510,145437150,1,2021-11-16,3,N,13A,31,28,M,20,20,R,,,28,
2021,44648436,145436712,1,2021-11-15,1,N,13B,48,45,F,20,40,R,,,45,
2021,44648548,145437387,1,2021-11-15,1,N,13B,25,22,F,20,20,R,,,22,
2021,44990067,146709341,1,2021-12-04,3,N,13B,55,52,F,20,20,U,,,52,
2021,44648462,145436886,1,2021-11-15,1,N,35A,25,22,F,98,10,U,,,22,
2021,44648463,145436886,2,2021-11-15,1,N,35A,19,16,M,20,20,U,R,,16,
2021,44648464,145436886,3,2021-11-15,1,N,35A,23,20,M,20,40,U,,,20,
2021,44648429,145436636,1,2021-11-15,1,N,13B,49,46,M,20,20,U,,,46,
2021,44648472,145436942,1,2021-11-15,1,N,13B,49,46,M,20,20,U,,,46,
2021,44648556,145437417,1,2021-11-16,1,N,13B,27,24,F,20,20,U,,,24,
2021,44648461,145436880,1,2021-11-16,1,N,13B,40,37,M,20,20,R,,,37,
2021,44648477,145436961,1,2021-11-16,1,N,13B,33,30,M,20,20,U,,,30,
2021,44648498,145437062,1,2021-11-16,1,N,290,41,38,M,40,20,N,,,38,
2021,44648600,145437631,1,2021-11-16,1,N,13B,32,29,F,20,20,R,,,29,
2021,45742268,149542467,1,2022-01-06,1,M,220,63,60,M,20,20,R,,,60,
2021,44990009,146708874,1,2021-11-16,1,N,290,26,23,M,20,20,U,,,23,
2021,44648483,145436986,1,2021-11-16,1,N,13B,67,64,M,20,20,U,,,64,
2021,44648591,145437586,1,2021-11-16,1,N,13C,71,68,M,10,10,R,,,68,
2021,44648505,145437113,1,2021-11-16,1,N,13C,48,45,M,20,20,U,,,45,
2021,44648555,145437416,1,2021-11-16,1,N,13B,35,32,F,10,20,U,,,32,
2021,44648650,145437826,1,2021-11-16,1,N,13B,27,24,F,10,40,U,,,24,
2021,44990017,146708952,1,2021-11-16,1,N,520,19,16,M,20,20,R,R,,16,
2021,44648447,145436795,1,2021-11-16,1,N,13B,20,17,F,20,20,R,R,,17,
2021,44648479,145436979,1,2021-11-16,1,N,520,31,28,M,20,20,U,,,28,
2021,44648480,145436979,2,2021-11-16,1,N,35A,23,20,M,20,20,U,,,20,
2021,44648471,145436924,1,2021-11-16,1,N,35A,58,55,M,20,20,R,,,55,
2021,44648594,145437610,1,2021-11-16,1,N,13C,43,40,F,20,20,N,,,40,
2021,44648430,145436639,1,2021-11-16,1,N,35A,31,28,M,20,20,U,,,28,
2021,44648501,145437091,1,2021-11-16,1,N,13A,24,21,M,20,40,U,,,21,
2021,44648690,145438027,1,2021-11-16,1,N,23H,36,33,M,20,40,U,,,33,
2021,44648415,145436591,1,2021-11-16,1,N,13B,38,35,M,20,40,R,,,35,
2021,44648455,145436832,1,2021-11-16,1,N,13B,37,34,F,20,20,R,,,34,
2021,44648528,145437251,1,2021-11-16,1,N,13B,48,45,F,20,40,R,,,45,
2021,44648605,145437652,1,2021-11-16,1,N,13B,56,53,F,10,40,U,,,53,
2021,44648645,145437792,1,2021-11-17,1,N,13B,31,28,M,20,20,U,,,28,
2021,44648401,145436540,1,2021-11-17,1,N,13B,38,35,F,20,20,U,,,35,
2021,44648394,145436514,1,2021-11-17,1,N,13C,66,63,M,20,20,R,,,63,
2021,44648754,145438451,1,2021-11-17,1,N,13B,43,40,M,20,20,R,,,40,
2021,44648804,145438725,1,2021-11-17,1,N,35A,34,31,M,20,20,N,,,31,
2021,44648805,145438725,2,2021-11-17,1,N,35A,46,43,M,20,20,N,,,43,
2021,44648815,145438751,1,2021-11-17,1,M,13A,54,51,M,20,40,U,,,51,
2021,44648768,145438584,1,2021-11-17,1,N,13B,32,29,M,20,40,U,,,29,
2021,44648859,145438938,1,2021-11-17,1,N,13C,44,41,M,20,40,U,,,41,
2021,44648962,145439317,1,2021-11-24,3,N,13B,19,16,M,20,20,U,R,,16,
2021,44990005,146708831,1,2021-11-17,1,N,520,31,28,M,20,40,U,,,28,
2021,44990006,146708831,2,2021-11-17,1,N,520,30,27,M,20,40,N,,,27,
2021,44649016,145439570,1,2021-11-17,1,N,13B,20,17,M,20,20,U,R,,17,
2021,44648798,145438707,1,2021-11-17,1,N,23F,39,36,M,20,40,R,,,36,
2021,44648903,145439079,1,2021-11-17,1,N,520,29,26,M,20,20,U,,,26,
2021,44648689,145438026,1,2021-11-17,1,N,280,40,37,M,50,10,U,,,37,
2021,44648740,145438328,1,2021-11-17,1,N,520,28,25,M,20,20,R,,,25,
2021,44648732,145438289,1,2021-11-17,1,N,520,39,36,M,20,20,R,,,36,
2021,44648810,145438731,1,2021-11-17,1,N,35A,23,20,M,20,20,R,,,20,
2021,45743038,149544555,1,2022-01-19,3,N,13B,32,29,F,20,20,U,,,29,
2021,44990031,146709070,1,2021-12-10,1,N,120,18,15,M,20,40,U,R,,15,
2021,44648892,145439029,1,2021-11-18,3,N,13B,50,47,M,20,40,U,,,47,
2021,44648722,145438229,1,2021-11-18,1,N,290,34,31,M,20,40,R,,,31,
2021,44648957,145439311,1,2021-11-18,1,N,13B,36,33,M,10,10,U,,,33,
2021,44648825,145438804,1,2021-11-18,1,N,120,31,28,M,20,20,U,,,28,
2021,46149939,150921667,1,2022-01-15,1,M,220,29,26,M,20,40,R,,,26,
2021,44648904,145439094,1,2021-11-18,1,N,13C,36,33,M,20,20,R,,,33,
2021,44990023,146709013,1,2021-11-18,1,N,13B,37,34,F,20,20,R,,,34,
2021,44648773,145438591,1,2021-11-18,1,N,23H,46,43,M,10,40,N,,,43,
2021,44648918,145439146,1,2021-11-18,1,N,13B,47,44,F,20,20,R,,,44,
2021,44648814,145438750,1,2021-11-18,1,N,11C,28,25,M,20,20,R,,,25,
2021,46149970,150921866,1,2022-01-05,1,C,23D,54,51,M,10,20,R,,,51,
2021,44648757,145438487,1,2021-11-19,1,N,13A,22,19,M,10,20,U,,,19,
2021,44648926,145439176,1,2021-11-18,1,N,520,20,17,M,20,20,U,R,,17,
2021,44990069,146709349,1,2021-11-18,1,N,35A,33,30,M,20,40,U,,,25,35
2021,45743392,149546147,1,2022-01-26,1,C,280,23,20,M,20,20,R,,,20,
2021,45742873,149544213,1,2021-11-18,1,N,520,19,16,M,20,20,R,R,,16,
2021,44648822,145438789,1,2021-11-18,1,N,13B,49,46,F,20,20,R,,,46,
2021,44990087,146709545,1,2021-11-18,1,N,520,30,27,M,98,10,R,,,27,
2021,44648878,145438992,1,2021-11-18,1,N,13C,38,35,M,20,20,R,,,35,
2021,46149902,150921487,1,2021-11-18,1,N,290,40,37,M,20,20,R,,,37,
2021,44990048,146709212,1,2021-11-18,1,N,520,34,31,M,20,20,R,,,31,
2021,44648829,145438818,1,2021-11-18,1,N,290,21,18,M,20,20,R,,,18,
2021,44648920,145439149,1,2021-11-18,1,N,13B,40,37,M,20,40,U,,,37,
2021,44990018,146708975,1,2021-11-18,1,N,13B,31,28,M,20,20,R,,,28,
2021,44648841,145438870,1,2021-11-18,1,N,13C,26,23,F,20,20,U,,,23,
2021,44648845,145438880,1,2021-11-18,1,N,13B,36,33,F,10,40,U,,,33,
2021,44648850,145438912,1,2021-11-19,1,N,290,35,32,F,20,40,U,,,32,
2021,44648864,145438947,1,2021-11-19,1,N,13B,40,37,F,20,40,R,,,37,
2021,44648777,145438616,1,2021-11-19,1,N,13B,32,29,M,20,20,R,,,29,
2021,44648951,145439284,1,2021-11-19,1,N,13B,22,19,F,20,20,R,,,19,
2021,44648775,145438600,1,2021-11-19,1,N,13B,62,59,M,20,40,R,,,59,
2021,44990178,146710217,1,2021-11-19,1,N,13A,28,25,M,20,20,R,,,25,
2021,44648969,145439336,1,2021-11-19,1,N,35A,66,63,M,20,20,R,,,63,
2021,44648700,145438069,1,2021-11-19,1,N,13B,38,35,M,20,20,R,,,35,
2021,44648979,145439381,1,2021-11-19,1,N,220,57,54,M,20,20,R,,,54,
2021,44990136,146709975,1,2021-11-19,1,N,520,33,30,M,20,20,R,,,30,
2021,44648761,145438503,1,2021-11-19,1,N,13C,26,23,M,20,20,U,,,23,
2021,44990150,146710073,1,2021-11-19,1,N,520,41,38,M,20,20,R,,,38,
2021,44990114,146709826,1,2021-11-19,2,N,120,16,13,M,20,20,U,R,,13,
2021,44990115,146709826,2,2021-11-19,1,C,120,29,26,M,20,20,R,,,26,
2021,44648935,145439208,1,2021-11-19,1,N,13B,31,28,M,20,20,R,,,28,
2021,44648685,145438004,1,2021-11-19,1,N,13B,59,56,M,20,40,U,,,56,
2021,44648734,145438307,1,2021-11-19,1,N,13C,33,30,M,20,20,U,,,30,
2021,44990151,146710076,1,2021-11-19,1,M,120,29,26,M,20,20,R,,,26,
2021,44990152,146710076,2,2021-11-19,1,N,120,16,13,M,20,20,U,R,,13,
2021,44648907,145439104,1,2021-11-19,1,N,13C,40,37,F,20,20,R,,,37,
2021,44990157,146710105,1,2021-11-19,1,M,120,29,26,M,20,20,R,,,26,
2021,44990158,146710105,2,2021-11-19,2,N,120,16,13,M,20,20,U,R,,13,
2021,44648741,145438335,1,2021-11-20,3,N,13B,40,37,M,20,20,R,,,37,
2021,44648913,145439135,1,2021-11-19,1,N,13B,24,21,M,10,10,U,,,21,
2021,44648938,145439213,1,2021-11-19,1,N,13B,58,55,M,20,20,R,,,55,
2021,44648717,145438198,1,2021-11-19,1,N,13B,23,20,F,20,20,R,,,20,
2021,44648718,145438198,2,2021-11-19,1,N,13B,26,23,F,20,20,U,,,23,
2021,44648978,145439370,1,2021-11-20,1,N,250,27,24,M,20,20,N,,,24,
2021,44648882,145439014,1,2021-11-20,1,N,13B,21,18,F,20,20,U,,,18,
2021,44648975,145439360,1,2021-11-20,1,N,13C,41,38,M,20,20,U,,,38,
2021,44648965,145439324,1,2021-11-20,1,N,290,33,30,M,10,10,R,,,30,
2021,44648900,145439070,1,2021-11-20,1,N,13B,31,28,M,20,20,U,,,28,
2021,44648868,145438965,1,2021-11-23,3,N,13B,42,39,M,20,20,U,,,39,
2021,44648886,145439021,1,2021-11-20,1,N,13C,37,34,M,20,20,R,,,34,
2021,44648752,145438439,1,2021-11-20,1,N,13B,52,49,M,10,10,R,,,49,
2021,44648766,145438537,1,2021-11-20,1,N,290,31,28,F,20,20,R,,,28,
2021,44648813,145438745,1,2021-11-20,1,N,35A,31,28,M,20,20,U,,,28,
2021,44648756,145438475,1,2021-11-20,1,N,520,22,19,M,20,20,R,,,19,
2021,44648852,145438917,1,2021-11-20,1,N,13B,27,24,M,20,20,R,,,24,
2021,44648797,145438698,1,2021-11-20,1,N,35A,65,62,M,20,20,R,,,62,
2021,44990119,146709871,1,2021-11-20,1,N,520,30,27,M,20,40,R,,,27,
2021,44648770,145438588,1,2021-11-20,3,N,13B,27,24,M,20,20,U,,,24,
2021,44648771,145438588,2,2021-11-20,3,N,13B,28,25,F,20,20,U,,,25,
2021,44990095,146709604,1,2021-11-20,1,N,13B,29,26,F,20,40,U,,,26,
2021,44990143,146710007,1,2021-12-07,3,N,13C,35,32,M,20,20,U,,,32,
2021,44648884,145439017,1,2021-11-20,1,N,520,18,15,M,20,40,U,R,,15,
2021,44989936,146708303,1,2021-11-24,3,M,13B,23,20,M,20,20,R,,,20,
2021,44648856,145438925,1,2021-11-20,1,N,13B,31,28,M,20,20,U,,,28,
2021,44648895,145439042,1,2021-11-20,1,N,13C,44,41,M,20,40,U,,,41,
2021,44648789,145438658,1,2021-11-20,1,N,13B,44,41,M,20,40,R,,,41,
2021,44648937,145439212,1,2021-11-20,1,N,35A,51,48,M,20,20,U,,,48,
2021,44648862,145438942,1,2021-11-20,1,N,13B,38,35,F,20,20,N,,,35,
2021,44648819,145438772,1,2021-11-20,1,N,11A,39,36,M,98,10,U,,,36,
2021,44648686,145438014,1,2021-11-21,1,N,13B,70,67,M,20,20,U,,,67,
2021,45743459,149546422,1,2022-01-12,3,N,13C,32,29,M,20,20,R,,,29,
2021,44648725,145438239,1,2021-11-21,1,N,13A,24,21,M,20,40,U,,,21,
2021,44648863,145438944,1,2021-11-21,1,N,13A,33,30,F,10,20,U,,,30,
2021,44648968,145439331,1,2021-11-21,1,N,290,41,38,M,20,40,R,,,38,
2021,44648923,145439163,1,2021-11-21,1,N,13B,46,43,M,10,20,R,,,43,
2021,44648879,145439001,1,2021-11-21,1,N,11D,31,28,M,98,40,U,,,28,
2021,44990365,146711742,1,2021-11-21,1,N,120,23,20,M,20,20,R,,,20,
2021,44648817,145438762,1,2021-11-21,3,N,13B,38,35,M,20,40,R,,,35,
2021,44648871,145438976,1,2021-11-21,1,N,23C,47,44,M,20,20,R,,,44,
2021,44648942,145439238,1,2021-11-21,1,N,13B,37,34,M,20,20,N,,,34,
2021,44648806,145438728,1,2021-11-21,1,N,13B,68,65,M,20,20,R,,,65,
2021,44990084,146709539,1,2021-11-21,1,N,520,28,25,M,20,20,U,,,25,
2021,44648834,145438847,1,2021-11-21,1,N,23H,38,35,M,20,20,R,,,35,
2021,44648835,145438849,1,2021-11-21,1,N,13B,35,32,M,10,20,U,,,32,
2021,44648971,145439341,1,2021-11-21,1,N,520,33,30,M,20,20,R,,,30,
2021,44648724,145438237,1,2021-11-21,1,N,13C,54,51,M,10,20,U,,,51,
2021,44990107,146709759,1,2021-11-21,1,N,220,16,13,M,98,20,R,R,,13,
2021,44648989,145439422,1,2021-11-21,1,N,13A,42,39,M,20,20,U,,,39,
2021,44648919,145439148,1,2021-11-21,1,N,13A,72,69,F,20,20,R,,,69,
2021,44648721,145438225,1,2021-11-21,1,N,290,21,18,M,20,40,U,,,18,
2021,45743090,149544710,1,2021-11-22,1,M,13A,21,18,M,20,20,R,,,18,
2021,44648673,145437907,1,2021-11-21,1,N,13B,41,38,M,20,40,U,,,38,
2021,44648716,145438190,1,2021-11-21,1,N,13B,32,29,F,10,10,U,,,29,
2021,44990088,146709550,1,2021-12-02,3,N,13B,19,16,M,20,40,U,R,,16,
2021,44648784,145438641,1,2021-11-21,1,N,13B,41,38,M,10,10,U,,,38,
2021,44989987,146708654,1,2021-11-24,3,M,13B,23,20,M,20,20,R,,,20,
2021,44648846,145438892,1,2021-11-22,1,N,13B,59,56,M,20,20,R,,,56,
2021,44990144,146710019,1,2021-11-22,1,N,13B,23,20,F,10,40,U,,,20,
2021,44648936,145439209,1,2021-11-22,1,N,13B,36,33,M,10,10,N,,,33,
2021,44990177,146710211,1,2021-11-22,1,N,13C,33,30,F,20,20,R,,,30,
2021,44990156,146710100,1,2021-11-23,3,N,23H,23,20,M,20,40,U,,,20,
2021,44990133,146709957,1,2021-12-14,3,M,120,35,32,M,20,20,U,,,32,
2021,44649082,145439919,1,2021-11-22,1,N,290,29,26,M,20,20,U,,,26,
2021,44990098,146709658,1,2021-11-22,1,N,520,20,17,M,20,20,U,R,,17,
2021,44649056,145439757,1,2021-11-22,1,N,13B,57,54,M,20,20,R,,,54,
2021,44649165,145440217,1,2021-11-22,1,N,35A,24,21,M,20,20,R,,,21,
2021,44649215,145440439,1,2021-11-22,1,N,120,18,15,M,20,40,U,R,,15,
2021,44649216,145440439,2,2021-11-22,1,N,120,16,13,M,20,20,R,R,,13,
2021,44649211,145440414,1,2021-11-22,1,N,13B,37,34,M,20,20,R,,,34,
2021,44649255,145440613,1,2021-11-22,1,N,13B,65,62,M,20,40,R,,,62,
2021,44990121,146709873,1,2021-11-22,1,N,520,21,18,M,20,20,U,,,18,
2021,44649075,145439870,1,2021-11-22,1,N,120,20,17,M,20,20,U,R,,17,
2021,44649076,145439870,2,2021-11-22,1,N,120,21,18,M,20,20,N,,,18,
2021,44649148,145440145,1,2021-11-22,1,N,35A,64,61,M,20,40,R,,,61,
2021,44649070,145439844,1,2021-11-23,1,N,290,36,33,M,20,20,R,,,33,
2021,44990113,146709816,1,2021-11-23,1,N,520,35,32,M,20,40,R,,,32,
2021,44990142,146709989,1,2021-12-20,3,N,09A,23,20,M,20,20,R,,,20,
2021,44649010,145439542,1,2021-11-23,1,N,13B,24,21,F,10,10,R,,,21,
2021,44989931,146708251,1,2021-11-23,1,M,13B,29,26,M,10,10,N,,,26,
2021,44649208,145440400,1,2021-11-23,1,N,13B,46,43,M,98,40,U,,,43,
2021,44990141,146709983,1,2021-11-30,1,C,13C,46,43,M,20,20,R,,,43,
2021,44990109,146709775,1,2021-11-23,3,N,26D,57,54,F,20,20,R,,,54,
2021,44990123,146709914,1,2021-11-23,1,N,520,18,15,M,20,20,U,R,,15,
2021,44990124,146709914,2,2021-11-23,1,N,520,20,17,M,20,20,R,R,,17,
2021,44990125,146709914,3,2021-11-23,1,N,520,18,15,M,20,20,R,R,,15,
2021,44649111,145440001,1,2021-11-23,1,N,520,34,31,M,20,20,R,,,31,
2021,44990062,146709287,1,2021-11-23,1,M,13C,44,41,M,20,20,R,,,41,
2021,44649287,145440765,1,2021-11-23,1,N,35A,40,37,M,20,20,U,,,37,
2021,44990167,146710152,1,2021-11-23,1,N,13A,22,19,F,20,20,R,,,19,
2021,44649140,145440114,1,2021-11-23,1,N,23C,54,51,M,20,20,R,,,51,
2021,44649072,145439852,1,2021-11-23,1,N,13B,33,30,M,20,20,R,,,30,
2021,44649017,145439569,1,2021-11-23,1,N,520,29,26,M,20,20,U,,,26,
2021,44990117,146709846,1,2021-11-23,1,N,520,23,20,M,10,10,N,,,20,
2021,44990106,146709715,1,2021-11-23,1,N,35A,30,27,M,20,20,R,,,27,
2021,44649012,145439545,1,2021-11-23,1,N,13B,38,35,F,20,20,U,,,35,
2021,44649000,145439509,1,2021-11-23,1,N,35A,28,25,M,20,20,N,,,25,
2021,44649013,145439551,1,2021-11-23,1,N,13B,18,15,M,20,20,U,R,,15,
2021,44990165,146710145,1,2021-11-24,1,N,290,50,47,M,10,20,R,,,47,
2021,44990166,146710145,2,2021-11-24,1,N,290,56,53,M,98,10,R,,,53,
2021,44649170,145440249,1,2021-11-24,1,N,13B,40,37,M,20,40,R,,,37,
2021,44648991,145439453,1,2021-11-24,1,N,520,25,22,M,20,20,U,,,22,
2021,44649044,145439707,1,2021-11-24,1,N,35A,33,30,M,20,20,R,,,30,
2021,44649045,145439707,2,2021-11-24,1,N,35A,24,21,M,20,20,N,,,21,
2021,44649220,145440460,1,2021-11-24,1,N,23D,26,23,M,10,40,N,,,23,
2021,44990189,146710273,1,2021-12-14,3,N,13C,27,24,M,98,40,U,,,24,
2021,44649329,145440941,1,2021-11-24,1,N,13B,33,30,M,20,20,R,,,30,
2021,44649058,145439764,1,2021-11-24,1,N,290,30,27,M,20,40,R,,,27,
2021,44990080,146709511,1,2021-11-24,1,N,520,31,28,M,20,20,R,,,28,
2021,45743351,149545882,1,2021-12-22,1,N,13A,27,24,M,20,20,U,,,24,
2021,44990153,146710081,1,2021-11-24,1,N,520,32,29,M,20,40,R,,,29,
2021,44649157,145440175,1,2021-11-24,1,N,13B,77,74,F,20,20,N,,,74,
2021,45743414,149546265,1,2021-11-24,1,N,13B,25,22,F,20,20,U,,,22,
2021,44990191,146710281,1,2021-11-24,1,N,35A,27,24,M,20,20,N,,,24,
2021,44649275,145440718,1,2021-11-24,1,N,13B,65,62,M,20,20,R,,,62,
2021,44649276,145440718,2,2021-11-24,1,N,13B,39,36,F,20,20,U,,,36,
2021,44649008,145439540,1,2021-11-24,1,N,13B,31,28,M,20,20,N,,,28,
2021,44649130,145440059,1,2021-11-24,1,N,13B,46,43,M,20,20,R,,,43,
2021,44649050,145439736,1,2021-11-24,1,N,13B,60,57,F,20,40,N,,,57,
2021,44990085,146709541,1,2021-11-24,1,N,520,25,22,M,20,20,U,,,22,
